date,trade_code,high,low,open,close,volume
08-07-20,DSHGARME,103.6,102.8,103.2,103.5,"13,636"
07-07-20,DSHGARME,104.5,102.7,102.7,102.7,"5,095"
06-07-20,DSHGARME,103,102.7,102.8,103,"15,037"
05-07-20,DSHGARME,103,102.7,103,103,"15,653"
02-07-20,DSHGARME,105,103,105,103,"13,107"
10-08-20,DSSL,11.8,11.1,11.8,11.2,"2,555,138"
09-08-20,DSSL,11.8,11,11,11.5,"4,446,571"
06-08-20,DSSL,10.9,10.1,10.2,10.9,"2,125,066"
05-08-20,DSSL,10.7,10,10.5,10.2,"2,225,455"
04-08-20,DSSL,10.9,10.1,10.9,10.3,"2,494,242"
03-08-20,DSSL,11.3,9.9,10.5,10.8,"2,497,972"
30-07-20,DSSL,10.5,9.6,9.6,10.5,"3,823,211"
29-07-20,DSSL,9.7,9.5,9.5,9.6,"1,111,899"
28-07-20,DSSL,9.6,9.5,9.5,9.5,"1,067,223"
27-07-20,DSSL,9.8,9.5,9.6,9.5,"1,694,635"
26-07-20,DSSL,9.7,9.5,9.5,9.6,"2,835,832"
23-07-20,DSSL,9.5,9.5,9.5,9.5,"471,129"
22-07-20,DSSL,9.5,9.5,9.5,9.5,"20,920"
21-07-20,DSSL,9.5,9.5,9.5,9.5,"4,172"
20-07-20,DSSL,9.5,9.5,9.5,9.5,"1,000"
19-07-20,DSSL,9.5,9.5,9.5,9.5,"2,019"
16-07-20,DSSL,9.5,9.5,9.5,9.5,899
15-07-20,DSSL,9.5,9.5,9.5,9.5,"3,972"
14-07-20,DSSL,9.5,9.5,9.5,9.5,"6,157"
13-07-20,DSSL,9.5,9.5,9.5,9.5,"159,343"
12-07-20,DSSL,9.5,9.5,9.5,9.5,"213,582"
09-07-20,DSSL,9.5,9.5,9.5,9.5,"132,560"
08-07-20,DSSL,9.5,9.5,9.5,9.5,"2,420"
07-07-20,DSSL,9.5,9.5,9.5,9.5,"3,801"
06-07-20,DSSL,9.5,9.5,9.5,9.5,"1,750"
05-07-20,DSSL,9.5,9.5,9.5,9.5,100
02-07-20,DSSL,9.5,9.5,9.5,9.5,790
10-08-20,DULAMIACOT,61,53.1,60,59.9,"27,622"
09-08-20,DULAMIACOT,62.2,58.2,60,59,"34,683"
06-08-20,DULAMIACOT,60,56,56.3,56.6,"10,768"
05-08-20,DULAMIACOT,55,50.4,52.9,54.7,"38,069"
04-08-20,DULAMIACOT,50.9,48.1,50,50.3,"11,842"
03-08-20,DULAMIACOT,48.4,48.1,48.1,48.1,"3,182"
30-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,285
29-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,"3,398"
28-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,804
27-07-20,DULAMIACOT,50.7,48.1,50.7,48.6,"3,408"
26-07-20,DULAMIACOT,51,48.1,51,48.2,"7,492"
23-07-20,DULAMIACOT,50,48.1,50,48.5,"9,835"
22-07-20,DULAMIACOT,52.9,48.1,52.9,48.5,"7,373"
21-07-20,DULAMIACOT,50,48.1,48.1,49.3,"7,569"
20-07-20,DULAMIACOT,49.8,48.1,49.8,48.3,"1,525"
19-07-20,DULAMIACOT,50,48.1,48.1,49.6,"5,881"
16-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,"2,540"
15-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,490
14-07-20,DULAMIACOT,49.6,48.1,48.1,48.1,"5,548"
13-07-20,DULAMIACOT,49.9,48.1,49.9,49.1,420
12-07-20,DULAMIACOT,50.8,48.1,50.8,48.5,"1,769"
09-07-20,DULAMIACOT,51.8,48.1,48.1,48.3,"9,723"
08-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,100
07-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,536
06-07-20,DULAMIACOT,48.1,48.1,48.1,48.1,20
05-07-20,DULAMIACOT,0,0,0,48.1,0
02-07-20,DULAMIACOT,0,0,0,48.1,0
10-08-20,DUTCHBANGL,64.3,59.2,59.2,63.7,"498,755"
09-08-20,DUTCHBANGL,63.4,59,59.4,62.7,"545,332"
06-08-20,DUTCHBANGL,60,58.8,59.6,59.7,"491,748"
05-08-20,DUTCHBANGL,60.5,57.6,59.1,59.6,"321,215"
04-08-20,DUTCHBANGL,60,56.9,56.9,59.1,"629,536"
03-08-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"74,669"
30-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"6,794"
29-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"4,428"
28-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,117
27-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"8,931"
26-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,765
23-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"9,351"
22-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,916
21-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"1,155"
20-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,100
19-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,250
16-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"1,023"
15-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"2,340"
14-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"8,201"
13-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"4,625"
12-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"4,896"
09-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"10,835"
08-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"4,261"
07-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"1,330"
06-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"1,505"
05-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"7,500"
02-07-20,DUTCHBANGL,56.9,56.9,56.9,56.9,"9,999"
10-08-20,EASTERNINS,83,77.6,81,78.6,"423,656"
09-08-20,EASTERNINS,83.2,77.2,77.2,80.2,"731,717"
06-08-20,EASTERNINS,81.7,75.1,81.4,76.9,"931,162"
05-08-20,EASTERNINS,85.5,80,84.6,81.4,"1,142,801"
04-08-20,EASTERNINS,85.8,77.3,78.5,84.6,"1,194,945"
03-08-20,EASTERNINS,83.2,75.3,76,78.5,"1,643,016"
30-07-20,EASTERNINS,75.9,67.3,69,75.8,"1,233,271"
29-07-20,EASTERNINS,69.3,66.7,67,69,"2,185,490"
28-07-20,EASTERNINS,63,59.5,59.5,63,"1,619,674"
27-07-20,EASTERNINS,57.3,51.5,51.5,57.3,"1,203,205"
26-07-20,EASTERNINS,0,0,0,52.1,0
23-07-20,EASTERNINS,52.8,51.3,52,52.1,"423,402"
22-07-20,EASTERNINS,52.3,50,51.6,51.7,"223,113"
21-07-20,EASTERNINS,52.5,47.7,48,51.6,"710,207"
20-07-20,EASTERNINS,51.9,47,48.7,49.3,"694,370"
19-07-20,EASTERNINS,48.8,43.6,44.8,48.7,"1,886,645"
16-07-20,EASTERNINS,44.4,40.2,41,44.4,"939,470"
15-07-20,EASTERNINS,41.2,37.6,38.2,40.4,"467,347"
14-07-20,EASTERNINS,38,36,36.8,37.5,"238,218"
13-07-20,EASTERNINS,37.9,36,36,36.7,"140,912"
12-07-20,EASTERNINS,36.9,34.9,34.9,36.2,"192,849"
09-07-20,EASTERNINS,36.7,34.6,35.8,35,"133,245"
08-07-20,EASTERNINS,37.9,35.8,36.5,36.6,"194,825"
07-07-20,EASTERNINS,36.5,34,35.3,36.3,"292,117"
06-07-20,EASTERNINS,36,33.4,34.3,35.3,"125,849"
05-07-20,EASTERNINS,37,29.8,29.8,34.2,"337,376"
02-07-20,EASTERNINS,29.8,29.8,29.8,29.8,500
10-08-20,EASTLAND,28.5,26.8,28.5,27,"340,544"
09-08-20,EASTLAND,28.7,26.8,26.9,27.8,"1,177,655"
06-08-20,EASTLAND,0,0,0,28.4,0
05-08-20,EASTLAND,28.6,27.2,27.9,28.4,"1,413,578"
04-08-20,EASTLAND,28,26.6,28,27.4,"564,071"
03-08-20,EASTLAND,28.8,26.9,27.2,27.4,"864,491"
30-07-20,EASTLAND,27,25.3,26.9,26.8,"459,911"
29-07-20,EASTLAND,27,25.7,26,26.7,"579,773"
28-07-20,EASTLAND,25.8,24.8,24.8,25.7,"728,786"
27-07-20,EASTLAND,25.3,23.4,24.2,24.8,"295,265"
26-07-20,EASTLAND,24.1,22.5,23.1,23.2,"184,033"
23-07-20,EASTLAND,23.4,22.6,23.1,22.7,"132,778"
22-07-20,EASTLAND,23.5,22.2,22.2,22.8,"235,409"
21-07-20,EASTLAND,23.5,22,23,23.2,"247,961"
20-07-20,EASTLAND,22.8,20.9,20.9,22.7,"257,986"
19-07-20,EASTLAND,21.3,20.5,21.3,21,"90,585"
16-07-20,EASTLAND,21.4,20.5,20.9,21.3,"91,854"
15-07-20,EASTLAND,21.2,20.1,20.2,20.8,"151,666"
14-07-20,EASTLAND,20.7,20.1,20.3,20.3,"49,970"
13-07-20,EASTLAND,20.5,20.1,20.1,20.2,"83,341"
12-07-20,EASTLAND,20.5,20,20.1,20.4,"19,274"
09-07-20,EASTLAND,20.5,20.1,20.4,20.3,"54,566"
08-07-20,EASTLAND,20.8,20,20,20.6,"61,471"
07-07-20,EASTLAND,20.1,20,20,20,"37,537"
06-07-20,EASTLAND,20.3,20,20,20.2,"16,654"
05-07-20,EASTLAND,20.3,20,20.3,20.1,"28,432"
02-07-20,EASTLAND,20.9,20,20,20.3,"43,312"
10-08-20,EASTRNLUB,928.8,905,905,926.7,"5,947"
09-08-20,EASTRNLUB,918.9,878,888,908.8,"4,818"
06-08-20,EASTRNLUB,888,865,871.3,881,"3,259"
05-08-20,EASTRNLUB,880.5,870.2,880,871,"1,942"
04-08-20,EASTRNLUB,889.9,870.1,871,874.7,"2,860"
03-08-20,EASTRNLUB,884.3,850,871.7,869.7,"2,962"
30-07-20,EASTRNLUB,887.2,870,872.5,871.6,"1,966"
29-07-20,EASTRNLUB,888.6,870,888.1,872.5,"5,443"
28-07-20,EASTRNLUB,888.7,877.1,882.1,886.3,"2,196"
27-07-20,EASTRNLUB,890,875.7,885,882.3,"2,350"
26-07-20,EASTRNLUB,890,864,864,883.2,"3,695"
23-07-20,EASTRNLUB,881.9,860,874.7,864.6,"3,746"
22-07-20,EASTRNLUB,893,872.9,888.3,874.7,"3,126"
21-07-20,EASTRNLUB,894.4,871.5,875.5,888.1,"1,354"
20-07-20,EASTRNLUB,875,855,855.2,865.8,"1,824"
19-07-20,EASTRNLUB,869.5,856.5,868.2,859.2,"1,342"
16-07-20,EASTRNLUB,885,864.4,884.9,867.2,"1,788"
15-07-20,EASTRNLUB,890.2,870,881.1,877.8,"2,274"
14-07-20,EASTRNLUB,904,881,895.2,884.9,"3,157"
13-07-20,EASTRNLUB,919.3,900,907.2,901.1,"2,417"
12-07-20,EASTRNLUB,933.5,900,924,907.2,"4,710"
09-07-20,EASTRNLUB,925,901,905,922.5,"4,344"
08-07-20,EASTRNLUB,910,893.2,901,905.9,"3,651"
07-07-20,EASTRNLUB,928,896.5,910.1,900.5,"2,292"
06-07-20,EASTRNLUB,910,875.2,901.4,904.5,"2,722"
05-07-20,EASTRNLUB,930,900,912,901.4,"4,297"
02-07-20,EASTRNLUB,933,916.1,921.5,918.7,"3,666"
10-08-20,EBL,34.4,32.1,34.3,34,"115,827"
09-08-20,EBL,34.3,32.8,33.2,34.1,"130,158"
06-08-20,EBL,33.4,32.4,32.4,33.2,"100,177"
05-08-20,EBL,32.5,31,31.8,32.3,"69,399"
04-08-20,EBL,31.9,30.9,30.9,31.7,"193,120"
03-08-20,EBL,31,30.9,30.9,30.9,"114,980"
30-07-20,EBL,30.9,30.9,30.9,30.9,"171,046"
29-07-20,EBL,31.2,30.9,30.9,30.9,"110,645"
28-07-20,EBL,32.8,30.9,32.8,30.9,"208,006"
27-07-20,EBL,31.7,30.9,31.7,30.9,"109,932"
26-07-20,EBL,31,30.9,31,30.9,"22,169"
23-07-20,EBL,31.4,30.9,31.4,31,"16,263"
22-07-20,EBL,31.3,30.9,30.9,31,"2,958"
21-07-20,EBL,31.4,31.2,31.2,31.4,"5,405"
20-07-20,EBL,31.5,30.9,30.9,31,"7,648"
19-07-20,EBL,31.1,30.9,30.9,31.1,"1,310"
16-07-20,EBL,31.5,30.9,31,31.3,"9,637"
15-07-20,EBL,31.6,30.9,30.9,31.1,"10,623"
14-07-20,EBL,31.9,30.9,30.9,30.9,"66,141"
13-07-20,EBL,30.9,30.9,30.9,30.9,"229,973"
12-07-20,EBL,30.9,30.9,30.9,30.9,"212,182"
09-07-20,EBL,30.9,30.9,30.9,30.9,20
08-07-20,EBL,0,0,0,30.9,0
07-07-20,EBL,0,0,0,30.9,0
06-07-20,EBL,30.9,30.9,30.9,30.9,15
05-07-20,EBL,0,0,0,30.9,0
02-07-20,EBL,30.9,30.9,30.9,30.9,50
10-08-20,EBL1STMF,4.4,4.3,4.4,4.3,"113,404"
09-08-20,EBL1STMF,4.4,4.2,4.2,4.3,"129,973"
06-08-20,EBL1STMF,4.4,4.2,4.3,4.2,"135,025"
05-08-20,EBL1STMF,4.3,4.1,4.2,4.2,"449,214"
04-08-20,EBL1STMF,4.2,4.1,4.1,4.2,"91,019"
03-08-20,EBL1STMF,4.1,4.1,4.1,4.1,"41,820"
30-07-20,EBL1STMF,4.2,4.1,4.1,4.1,"82,555"
29-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"25,827"
28-07-20,EBL1STMF,4.2,4.1,4.1,4.1,"390,280"
27-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"1,000"
26-07-20,EBL1STMF,0,0,0,4.1,0
23-07-20,EBL1STMF,4.1,4.1,4.1,4.1,3
22-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"67,399"
21-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"25,401"
20-07-20,EBL1STMF,4.1,4.1,4.1,4.1,100
19-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"2,000"
16-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"4,000"
15-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"7,745"
14-07-20,EBL1STMF,4.1,4.1,4.1,4.1,310
13-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"50,600"
12-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"95,450"
09-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"187,936"
08-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"48,863"
07-07-20,EBL1STMF,0,0,0,4.1,0
06-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"35,329"
05-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"1,500"
02-07-20,EBL1STMF,4.1,4.1,4.1,4.1,"10,000"
10-08-20,EBLNRBMF,4.5,4.3,4.4,4.4,"250,326"
09-08-20,EBLNRBMF,4.5,4.4,4.4,4.4,"7,065"
06-08-20,EBLNRBMF,4.5,4.4,4.4,4.5,"2,101"
05-08-20,EBLNRBMF,4.5,4.3,4.3,4.3,"7,965"
04-08-20,EBLNRBMF,0,0,0,4.3,0
03-08-20,EBLNRBMF,4.3,4.3,4.3,4.3,"1,213"
30-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"2,500"
29-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,25
28-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,437
27-07-20,EBLNRBMF,0,0,0,4.3,0
26-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"37,063"
23-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"376,345"
22-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"58,861"
21-07-20,EBLNRBMF,0,0,0,4.3,0
20-07-20,EBLNRBMF,0,0,0,4.3,0
19-07-20,EBLNRBMF,0,0,0,4.3,0
16-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"11,562"
15-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"72,944"
14-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"97,152"
13-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"4,700"
12-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"1,500"
09-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"15,000"
08-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,837
07-07-20,EBLNRBMF,0,0,0,4.3,0
06-07-20,EBLNRBMF,4.3,4.3,4.3,4.3,"58,965"
05-07-20,EBLNRBMF,0,0,0,4.3,0
02-07-20,EBLNRBMF,0,0,0,4.3,0
10-08-20,ECABLES,154.8,144,144.4,150.1,"47,354"
09-08-20,ECABLES,147.4,140.1,141.5,143.9,"26,325"
06-08-20,ECABLES,142.6,140.1,140.1,141.8,"24,757"
05-08-20,ECABLES,145,140.1,145,140.4,"22,305"
04-08-20,ECABLES,145,141.1,142.8,143.3,"19,025"
03-08-20,ECABLES,143,140.1,140.5,140.5,"22,944"
30-07-20,ECABLES,141.4,140.1,140.1,140.4,"16,715"
29-07-20,ECABLES,140.1,140.1,140.1,140.1,"7,345"
28-07-20,ECABLES,141.5,140.1,140.1,140.1,"4,305"
27-07-20,ECABLES,142,140.1,140.1,140.2,"11,952"
26-07-20,ECABLES,143,140.1,140.8,140.1,"22,077"
23-07-20,ECABLES,141.9,140.1,140.1,140.8,"15,732"
22-07-20,ECABLES,140.1,140.1,140.1,140.1,124
21-07-20,ECABLES,140.1,140.1,140.1,140.1,"3,587"
20-07-20,ECABLES,140.1,140.1,140.1,140.1,55
19-07-20,ECABLES,140.1,140.1,140.1,140.1,133
16-07-20,ECABLES,140.1,140.1,140.1,140.1,75
15-07-20,ECABLES,140.1,140.1,140.1,140.1,481
14-07-20,ECABLES,142,140.1,140.5,140.1,"6,362"
13-07-20,ECABLES,146,140.1,144.9,140.1,"18,202"
12-07-20,ECABLES,145,140.1,140.1,143.1,"72,318"
09-07-20,ECABLES,140.1,140.1,140.1,140.1,"8,263"
08-07-20,ECABLES,140.1,140.1,140.1,140.1,208
07-07-20,ECABLES,140.1,140.1,140.1,140.1,615
06-07-20,ECABLES,140.1,140.1,140.1,140.1,1
05-07-20,ECABLES,140.1,140.1,140.1,140.1,155
02-07-20,ECABLES,140.1,140.1,140.1,140.1,100
10-08-20,EHL,44.9,43.2,44.6,43.7,"243,920"
09-08-20,EHL,45.4,43.5,43.5,44.7,"274,126"
06-08-20,EHL,44,41.3,41.5,43.1,"417,300"
05-08-20,EHL,42.2,41.2,42.2,41.7,"275,441"
04-08-20,EHL,42.3,40.8,41.2,42.1,"452,322"
03-08-20,EHL,41.7,40.5,41.2,41.1,"476,111"
30-07-20,EHL,41.7,40.1,41,40.5,"319,069"
29-07-20,EHL,41.5,40.3,40.9,40.7,"225,529"
28-07-20,EHL,41.4,39.4,39.4,40.6,"194,965"
27-07-20,EHL,40.3,39.4,40.2,39.6,"171,291"
26-07-20,EHL,40.2,38.9,38.9,39.9,"73,166"
23-07-20,EHL,39.9,38.7,39.2,38.9,"191,236"
22-07-20,EHL,40.1,39,39.1,39.2,"64,309"
21-07-20,EHL,39.5,38.7,38.7,38.9,"215,931"
20-07-20,EHL,38.7,38.7,38.7,38.7,"14,131"
19-07-20,EHL,38.7,38.7,38.7,38.7,"11,264"
16-07-20,EHL,38.7,38.7,38.7,38.7,"15,597"
15-07-20,EHL,38.7,38.7,38.7,38.7,"16,655"
14-07-20,EHL,38.9,38.7,38.7,38.7,"31,295"
13-07-20,EHL,40.2,38.7,39.8,38.7,"143,169"
12-07-20,EHL,40.2,38.7,38.7,39.8,"101,826"
09-07-20,EHL,39.9,38.7,38.7,38.7,"93,775"
08-07-20,EHL,38.7,38.7,38.7,38.7,"10,876"
07-07-20,EHL,38.7,38.7,38.7,38.7,"9,012"
06-07-20,EHL,38.7,38.7,38.7,38.7,"9,145"
05-07-20,EHL,38.7,38.7,38.7,38.7,"8,710"
02-07-20,EHL,38.7,38.7,38.7,38.7,"9,003"
10-08-20,EMERALDOIL,12,11.6,11.6,12,"78,990"
09-08-20,EMERALDOIL,12.2,11.4,12.2,11.6,"42,023"
06-08-20,EMERALDOIL,12,10.8,12,11.2,"21,187"
05-08-20,EMERALDOIL,12.8,11.4,12.8,11.7,"20,514"
04-08-20,EMERALDOIL,12.2,11.5,11.5,12.1,"62,450"
03-08-20,EMERALDOIL,11.4,10.1,10.1,11.4,"50,358"
30-07-20,EMERALDOIL,10.4,9.6,9.7,10.4,"89,073"
29-07-20,EMERALDOIL,9.7,9.5,9.5,9.5,"54,087"
28-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"5,584"
27-07-20,EMERALDOIL,9.6,9.5,9.5,9.5,"19,246"
26-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"8,578"
23-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"46,500"
22-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,65
21-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"19,570"
20-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"4,892"
19-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"1,401"
16-07-20,EMERALDOIL,0,0,0,9.5,0
15-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"6,940"
14-07-20,EMERALDOIL,9.7,9.5,9.7,9.5,"33,235"
13-07-20,EMERALDOIL,9.8,9.5,9.6,9.5,"28,974"
12-07-20,EMERALDOIL,9.7,9.5,9.5,9.7,"63,549"
09-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"19,905"
08-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,100
07-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"6,370"
06-07-20,EMERALDOIL,9.5,9.5,9.5,9.5,"14,280"
05-07-20,EMERALDOIL,9.7,9.5,9.6,9.6,"42,155"
02-07-20,EMERALDOIL,10.1,9.8,9.9,10,"18,595"
10-08-20,ENVOYTEX,24.6,23.9,24.3,24.3,"58,752"
09-08-20,ENVOYTEX,24.7,23.5,23.5,24.3,"298,706"
06-08-20,ENVOYTEX,23.8,22.9,23.5,23.2,"179,138"
05-08-20,ENVOYTEX,24.4,23.3,23.9,23.5,"81,849"
04-08-20,ENVOYTEX,24.4,23.6,24,23.7,"97,010"
03-08-20,ENVOYTEX,24.3,23.7,24.2,23.8,"138,956"
30-07-20,ENVOYTEX,25.2,23.6,24,24,"123,403"
29-07-20,ENVOYTEX,24.5,23,23.1,24,"133,095"
28-07-20,ENVOYTEX,23.1,22.3,22.3,23.1,"127,336"
27-07-20,ENVOYTEX,22.3,21.6,22,22.1,"30,221"
26-07-20,ENVOYTEX,22.7,21.8,22.5,22,"32,915"
23-07-20,ENVOYTEX,22.8,21.2,21.2,22.4,"80,125"
22-07-20,ENVOYTEX,21.5,21.2,21.3,21.2,"26,903"
21-07-20,ENVOYTEX,21.7,21.2,21.2,21.4,"39,304"
20-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,939
19-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,"11,255"
16-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,"10,443"
15-07-20,ENVOYTEX,21.3,21.2,21.2,21.2,"12,918"
14-07-20,ENVOYTEX,21.3,21.2,21.3,21.2,"11,871"
13-07-20,ENVOYTEX,21.6,21.2,21.3,21.5,"6,796"
12-07-20,ENVOYTEX,21.3,21.2,21.3,21.3,"8,790"
09-07-20,ENVOYTEX,22.6,21.2,21.2,21.2,"74,570"
08-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,"26,288"
07-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,"11,124"
06-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,"2,505"
05-07-20,ENVOYTEX,21.2,21.2,21.2,21.2,3
02-07-20,ENVOYTEX,0,0,0,21.2,0
10-08-20,ESQUIRENIT,26.9,25.9,26.8,26.3,"412,491"
09-08-20,ESQUIRENIT,27,26.3,26.8,26.8,"483,816"
06-08-20,ESQUIRENIT,27.1,25.2,25.3,26.2,"676,927"
05-08-20,ESQUIRENIT,26,24.9,26,25.2,"530,728"
04-08-20,ESQUIRENIT,26.4,25.5,26.2,25.8,"506,235"
03-08-20,ESQUIRENIT,26.8,25.7,26.7,26.1,"722,637"
30-07-20,ESQUIRENIT,27.4,26.1,26.2,26.6,"802,620"
29-07-20,ESQUIRENIT,26,24.2,24.2,25.8,"819,307"
28-07-20,ESQUIRENIT,24.4,23.9,24.2,24.2,"260,608"
27-07-20,ESQUIRENIT,24.5,23,23.1,24.3,"492,658"
26-07-20,ESQUIRENIT,24.3,23,24.1,23.2,"257,679"
23-07-20,ESQUIRENIT,24.4,21.9,22.2,24.1,"420,188"
22-07-20,ESQUIRENIT,22.8,21.9,21.9,22.2,"194,399"
21-07-20,ESQUIRENIT,22,21.9,21.9,21.9,"237,410"
20-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,201
19-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,"1,040"
16-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,"1,580"
15-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,"9,576"
14-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,"40,533"
13-07-20,ESQUIRENIT,22.1,21.9,21.9,22,"153,563"
12-07-20,ESQUIRENIT,22.2,21.9,21.9,21.9,"190,349"
09-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,"8,265"
08-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,393
07-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,80
06-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,200
05-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,"10,101"
02-07-20,ESQUIRENIT,21.9,21.9,21.9,21.9,200
10-08-20,ETL,8.9,8.6,8.9,8.6,"747,794"
09-08-20,ETL,8.9,8.5,8.6,8.7,"915,573"
06-08-20,ETL,8.6,8.2,8.2,8.5,"750,229"
05-08-20,ETL,8.7,8.2,8.5,8.2,"973,782"
04-08-20,ETL,8.8,8.3,8.8,8.6,"735,488"
03-08-20,ETL,9,8.4,8.6,8.8,"654,406"
30-07-20,ETL,8.5,8.2,8.2,8.4,"1,208,005"
29-07-20,ETL,8.2,8.2,8.2,8.2,"4,226"
28-07-20,ETL,8.2,8.2,8.2,8.2,"6,000"
27-07-20,ETL,8.2,8.2,8.2,8.2,"15,002"
26-07-20,ETL,8.2,8.2,8.2,8.2,"28,215"
23-07-20,ETL,8.2,8.2,8.2,8.2,"3,429"
22-07-20,ETL,8.2,8.2,8.2,8.2,"5,500"
21-07-20,ETL,8.2,8.2,8.2,8.2,"5,202"
20-07-20,ETL,8.2,8.2,8.2,8.2,185
19-07-20,ETL,8.2,8.2,8.2,8.2,"1,200"
16-07-20,ETL,0,0,0,8.2,0
15-07-20,ETL,8.2,8.2,8.2,8.2,"1,000"
14-07-20,ETL,8.2,8.2,8.2,8.2,"27,712"
13-07-20,ETL,8.2,8.2,8.2,8.2,"7,771"
12-07-20,ETL,8.2,8.2,8.2,8.2,"2,921"
09-07-20,ETL,8.2,8.2,8.2,8.2,5
08-07-20,ETL,8.2,8.2,8.2,8.2,"3,000"
07-07-20,ETL,8.2,8.2,8.2,8.2,958
06-07-20,ETL,0,0,0,8.2,0
05-07-20,ETL,0,0,0,8.2,0
02-07-20,ETL,0,0,0,8.2,0
10-08-20,EXIM1STMF,4.8,4.3,4.8,4.5,"61,687"
09-08-20,EXIM1STMF,4.7,4.5,4.6,4.6,"117,595"
06-08-20,EXIM1STMF,4.5,4.3,4.3,4.4,"59,968"
05-08-20,EXIM1STMF,4.3,4.2,4.2,4.2,"88,147"
